geo,time,subjective_poverty,arop,unemployment_rate,real_gdp_pc,severe_mat_soc_deprivation,aic_pps_pc,gdp_pps_pc,housing_cost_overburden,arrears,unexpected_expenses,real_gdp_pc_k,aic_pps_pc_k,gdp_pps_pc_k,debt_to_income,arop_before_transfers,transfer_effect,pct_below_peak,ltu_rate,cum_gdp_shortfall_2008base,cum_gdp_shortfall_ownpeak,cum_wage_shortfall_2008base,cum_wage_shortfall_ownpeak,cum_excess_unemployment,cum_excess_ltu,cum_threshold_shortfall,gdp_years_below_2008,gdp_years_below_peak,gdp_longest_streak_2008,gdp_longest_streak_peak,gdp_cum_negative_years,wage_years_below_2008,wage_years_below_peak,wage_longest_streak_2008,wage_longest_streak_peak,wage_cum_negative_years,slope5_real_wage,slope5_real_gdp,slope5_unemployment,years_worst_quintile_unemp,years_worst_quintile_wage,share_worst_unemployment,share_worst_ltu,share_worst_real_wage,share_worst_real_gdp,share_worst_threshold,share_worst_composite,consumption_pc,hourly_comp,saving_rate,youth_unemployment,employment_rate,working_hours,real_wages_idx,real_income_idx,arop_threshold_real,hicp,hicp_food,hicp_housing,wadj_a01,work_effort_squeeze,s80s20,net_migration,warm,arope,gap_subj_arop,gap_subj_arope,acc_cum_excess_unemployment,acc_real_wages_shortfall,dur_real_wages_below,acc_pct_below_peak,acc_threshold_shortfall,acc_threshold_shortfall_mixed,acc_wadj_excess,acc_hicp_compounded,acc_housing_excess
AT,2015,13.4,13.9,6.1,43200.0,2.9,23093.3,35700.0,6.4,6.4,22.6,43.2,23.0933,35.7,85.46,44.4,30.5,0.5753739930955121,2.0,7.1643170788074855,8.402720839495515,4.514876983026824,8.999133090535878,0.6999999999999993,1.6000000000000003,0.0,3.0,3.0,3.0,3.0,3.0,0.0,6.0,4.0,6.0,3.0,0.3181706320928793,-72.0000000000042,0.3200000000000242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608695652,18620.0,26.0,13.02,11.3,74.3,35.5,100.23,95.92,105.78,0.8,0.8,1.2,89.84,82.15,4.05,0.66,2.6,16.9,-0.5,-3.4999999999999982,0.6999999999999993,4.514876983026824,0,8.402720839495515,0.0,0.0,0.0,16.918040453642025,1.2999999999999998
AT,2016,12.8,14.1,6.5,43550.0,3.3,23408.9,36400.0,7.2,6.5,22.6,43.55,23.408900000000003,36.4,84.86,44.8,30.699999999999996,0.0,2.4,7.1643170788074855,8.402720839495515,4.514876983026824,8.999133090535878,1.4999999999999991,2.6000000000000005,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,4.0,6.0,3.0,0.6998329233784575,32.00000000004517,0.3000000000000629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304347826086956,18710.0,26.2,13.74,12.0,74.8,35.5,101.59,97.21,106.73,1.0,0.7,1.0,89.99,81.81,4.09,0.63,2.7,17.2,-1.299999999999999,-4.399999999999999,1.4999999999999991,4.514876983026824,0,8.402720839495515,0.0,0.0,0.0,18.052145446042367,2.0
AT,2017,11.5,14.4,5.9,44260.0,3.4,23882.3,37000.0,7.1,5.9,20.6,44.26,23.8823,37.0,84.04,43.4,29.0,0.0,2.3,7.1643170788074855,8.402720839495515,4.514876983026824,9.640151729814349,1.6999999999999993,3.5000000000000004,0.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,4.0,6.0,4.0,0.6804193347956909,283.99999999994213,0.0900000000000047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608695652,18950.0,26.6,12.82,10.5,75.4,35.3,100.95,97.45,109.06,2.2,2.3,1.6,91.52,82.72,4.29,0.61,2.4,17.1,-2.9000000000000004,-5.600000000000001,1.6999999999999993,4.514876983026824,0,8.402720839495515,0.0,0.0,0.0,20.682801356249335,2.5999999999999996
AT,2018,11.3,14.3,5.2,45140.0,2.8,24516.7,38400.0,6.8,4.9,20.1,45.14,24.5167,38.4,83.34,43.3,28.999999999999996,0.0,1.7,7.1643170788074855,8.402720839495515,4.514876983026824,9.640151729814349,1.6999999999999993,3.8000000000000007,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,4.0,6.0,4.0,0.5828068149951809,519.9999999998643,-0.1799999999999224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,19010.0,27.3,13.41,10.0,76.2,35.5,101.65,98.36,108.62,2.1,1.5,2.5,91.78,83.17,4.04,0.54,1.6,16.8,-3.0,-5.5,1.6999999999999993,4.514876983026824,0,8.402720839495515,0.0,0.0,0.0,23.243306442184085,2.8999999999999995
AT,2019,10.7,13.3,4.8,45730.0,2.7,24965.0,39300.0,7.0,4.3,18.5,45.73,24.965,39.3,84.15,44.9,31.6,0.0,1.4,7.1643170788074855,8.402720839495515,4.514876983026824,9.640151729814349,1.6999999999999993,3.8000000000000007,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,4.0,6.0,4.0,0.5471706152570878,664.9999999999828,-0.3899999999999858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608695652,19060.0,27.7,13.04,9.1,76.8,35.6,102.94,98.22,109.38,1.5,1.1,2.7,92.27,84.52,4.17,0.52,1.8,16.5,-2.6000000000000014,-5.800000000000001,1.6999999999999993,4.514876983026824,0,8.402720839495515,0.0,0.0,0.0,25.078919677306267,3.3999999999999995
AT,2020,9.4,13.9,6.0,42650.0,3.0,23604.3,37400.0,6.3,5.3,17.6,42.65,23.6043,37.4,86.08,42.4,28.5,6.735184780231795,1.7,8.597180494568988,15.137905619727306,4.514876983026824,9.640151729814349,1.9999999999999991,4.1000000000000005,0.0,1.0,1.0,3.0,3.0,4.0,0.0,0.0,4.0,6.0,4.0,0.5368117159945064,-33.0000000000513,-0.2099999999999646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304347826086956,17540.0,30.4,19.15,11.7,74.8,34.0,103.28,97.31,111.34,1.4,2.3,2.1,91.15,78.47,4.11,0.3,1.5,16.7,-4.5,-7.299999999999999,1.9999999999999991,4.514876983026824,0,15.137905619727306,0.0,0.0,0.0,26.820998480065516,3.3999999999999995
AT,2021,10.1,14.7,6.2,44580.0,1.8,25686.7,40200.0,6.1,4.8,18.6,44.58,25.6867,40.2,86.14,44.9,30.2,2.514760551060573,2.0,8.597180494568988,17.65266617078788,4.514876983026824,9.640151729814349,2.499999999999999,4.700000000000001,0.0,0.0,2.0,3.0,3.0,4.0,0.0,0.0,4.0,6.0,4.0,0.6679013655536432,-185.0000000000725,0.1400000000000707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,18330.0,30.5,17.25,11.0,75.6,33.7,103.47,99.34,111.92,2.8,0.7,3.2,89.81,77.71,4.0,0.37,1.7,17.3,-4.6,-7.200000000000001,2.499999999999999,4.514876983026824,0,17.65266617078788,0.0,0.0,0.0,30.316847889629408,3.3999999999999995
AT,2022,11.9,14.8,4.8,46430.0,2.3,28670.4,44600.0,7.4,4.7,19.0,46.43,28.6704,44.6,80.14,43.6,28.8,0.0,1.2,8.597180494568988,17.65266617078788,4.686175330456024,13.285050620743236,2.499999999999999,4.700000000000001,0.0,0.0,0.0,3.0,3.0,4.0,1.0,1.0,4.0,6.0,5.0,-0.3103540118774667,143.00000000007768,0.0600000000000252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,19100.0,32.4,15.24,9.5,77.3,33.7,99.83,100.85,104.59,8.6,10.7,14.5,88.76,76.01,4.25,0.74,2.7,17.5,-2.9000000000000004,-5.6,2.499999999999999,4.686175330456024,1,17.65266617078788,0.0,0.0,0.0,41.5526715772244,4.3
AT,2023,13.6,14.9,5.1,45670.0,3.7,30138.3,46400.0,6.0,6.9,22.8,45.67,30.1383,46.4,73.51,42.3,27.4,1.6368727116088737,1.1,8.597180494568988,19.289538882396755,5.678728171128526,17.751204004915422,2.499999999999999,4.700000000000001,0.0,0.0,1.0,3.0,3.0,5.0,2.0,2.0,4.0,6.0,6.0,-1.1323507956769596,365.99999999988734,-0.0599999999999648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,18890.0,34.2,14.75,10.4,77.2,33.6,99.01,99.22,109.66,7.7,11.0,11.9,90.51,76.75,4.28,0.59,3.9,17.7,-1.3000000000000007,-4.1,2.499999999999999,5.678728171128526,2,19.289538882396755,0.0,0.0,0.0,52.46112475154921,4.3
AT,2024,13.1,14.3,5.2,45140.0,3.7,31379.6,47500.0,6.3,7.5,20.9,45.14,31.3796,47.5,67.89,42.5,28.2,2.7783760499676933,1.1,8.597180494568988,22.067914932364445,5.678728171128526,18.05918643587681,2.499999999999999,4.700000000000001,0.0,0.0,2.0,3.0,3.0,6.0,0.0,3.0,4.0,6.0,6.0,-0.4698328461163655,607.0000000000015,-0.2699999999999843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,18980.0,36.5,17.34,10.3,77.4,33.9,103.17,102.75,112.54,2.9,2.7,0.6,89.3,76.37,4.34,0.61,4.0,16.9,-1.200000000000001,-3.799999999999999,2.499999999999999,5.678728171128526,0,22.067914932364445,0.0,0.0,0.0,56.915702092832966,4.3
BE,2015,20.5,14.9,8.7,40310.0,7.2,22339.7,33100.0,9.4,6.9,25.7,40.31,22.3397,33.1,98.97,43.3,28.4,0.0,4.0,5.702084903290626,5.702084903290626,0.0,3.420986096700261,2.3999999999999986,2.2999999999999994,0.0,0.0,0.0,5.0,5.0,3.0,0.0,1.0,0.0,3.0,3.0,0.5490826719482477,173.0000000000155,0.4100000000000297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,17900.0,34.1,11.59,22.5,67.2,37.1,102.02,98.24,108.37,0.6,1.2,-1.2,71.89,65.46,3.83,1.08,5.2,21.6,5.6,-1.1000000000000014,2.3999999999999986,0.0,0,5.702084903290626,0.0,0.0,0.0,16.103564379426437,6.499999999999998
BE,2016,21.5,15.5,7.9,40590.0,8.4,22670.2,33600.0,9.8,7.0,26.0,40.59,22.6702,33.6,99.77,43.8,28.299999999999997,0.0,3.7,5.702084903290626,5.702084903290626,0.0,4.887693039621212,2.3999999999999986,2.7999999999999994,0.0,0.0,0.0,5.0,5.0,3.0,0.0,2.0,0.0,3.0,4.0,0.0509571161553065,303.00000000009953,0.0699999999999385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,18100.0,33.9,11.47,20.3,67.7,37.0,101.0,99.19,109.63,1.8,2.0,1.5,73.86,65.9,3.85,1.16,4.8,22.2,6.0,-0.6999999999999993,2.3999999999999986,0.0,0,5.702084903290626,0.0,0.0,0.0,18.158597468942283,7.399999999999999
BE,2017,20.9,15.9,7.2,41030.0,7.2,23338.4,34500.0,9.4,5.4,25.5,41.03,23.3384,34.5,100.7,43.5,27.6,0.0,3.1,5.702084903290626,5.702084903290626,0.0,6.648868102464533,2.3999999999999986,2.7999999999999994,0.0,0.0,0.0,5.0,5.0,3.0,0.0,3.0,0.0,3.0,5.0,-0.3911848158819462,380.999999999953,-0.3599999999999231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,18370.0,34.3,11.11,19.4,68.5,36.5,100.7,100.44,109.35,2.2,0.8,4.5,74.86,66.33,3.84,1.2,5.8,22.0,4.999999999999998,-1.1000000000000014,2.3999999999999986,0.0,0,5.702084903290626,0.0,0.0,0.0,20.78253802391732,7.899999999999999
BE,2018,19.1,16.4,6.0,41610.0,6.5,24076.4,35600.0,8.9,6.1,24.5,41.61,24.076400000000003,35.6,101.17,41.9,25.5,0.0,2.6,5.702084903290626,5.702084903290626,0.0,8.895385500384364,2.3999999999999986,2.7999999999999994,0.0,0.0,0.0,5.0,5.0,3.0,0.0,4.0,0.0,4.0,6.0,-0.5809389098163045,401.9999999999106,-0.6899999999998218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,18580.0,34.8,10.87,16.0,69.7,36.5,100.22,101.28,111.36,2.3,2.1,3.9,75.68,67.08,3.79,1.22,5.2,20.5,2.700000000000003,-1.3999999999999986,2.3999999999999986,0.0,0,5.702084903290626,0.0,0.0,0.0,23.580633925461502,7.899999999999999
BE,2019,19.1,14.8,5.5,42400.0,6.2,24638.0,36900.0,8.4,5.6,25.3,42.4,24.638,36.9,103.06,42.6,27.8,0.0,2.1,5.702084903290626,5.702084903290626,0.0,10.328281207521895,2.3999999999999986,2.7999999999999994,0.0,0.0,0.0,5.0,5.0,3.0,0.0,5.0,0.0,5.0,6.0,-0.2755960348236351,519.999999999986,-0.8299999999999857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18750.0,35.5,12.12,14.5,70.5,36.4,101.03,103.63,114.47,1.2,0.6,0.3,75.9,67.43,3.6,1.03,3.9,20.1,4.300000000000001,-1.0,2.3999999999999986,0.0,0,5.702084903290626,0.0,0.0,0.0,25.124811331707875,7.899999999999999
BE,2020,16.8,14.1,5.8,40190.0,6.7,23612.1,35900.0,7.7,5.6,23.2,40.19,23.6121,35.9,105.22,42.3,28.199999999999996,5.212264150943396,2.1,5.702084903290626,10.914349054234023,0.6403561704976823,13.431198074094226,2.3999999999999986,2.7999999999999994,0.0,0.0,1.0,5.0,5.0,4.0,1.0,6.0,1.0,6.0,7.0,-0.2944140491596869,56.99999999996801,-0.5899999999999559,0.0,1.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0416666666666666,17330.0,37.7,19.07,15.9,69.7,35.7,99.36,104.2,119.21,0.4,2.7,-3.4,76.18,66.44,3.63,0.64,4.2,20.3,2.700000000000001,-3.5,2.3999999999999986,0.6403561704976823,1,10.914349054234023,0.0,0.0,0.0,25.65888772785323,7.899999999999999
BE,2021,15.6,12.8,6.3,42530.0,6.2,25314.9,38700.0,7.6,4.1,22.3,42.53,25.3149,38.7,105.32,44.5,31.7,0.0,2.6,5.702084903290626,10.914349054234023,0.6403561704976823,14.865608375662234,2.3999999999999986,2.7999999999999994,0.0,0.0,0.0,5.0,5.0,4.0,0.0,7.0,1.0,7.0,7.0,-0.0202869946101875,158.0000000000186,-0.1999999999999864,0.0,2.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.08,18220.0,37.6,16.64,18.2,70.6,35.0,101.03,106.55,116.19,3.2,-0.5,11.1,76.58,65.47,3.41,0.94,3.5,19.0,2.799999999999999,-3.4000000000000004,2.3999999999999986,0.6403561704976823,0,10.914349054234023,0.0,0.0,0.0,29.699291768257275,7.899999999999999
BE,2022,16.7,13.1,5.6,43890.0,5.7,28396.9,42500.0,7.5,4.2,22.7,43.89,28.3969,42.5,100.88,41.6,28.5,0.0,2.3,5.702084903290626,10.914349054234023,2.1778614467076807,18.86567434794688,2.3999999999999986,2.7999999999999994,0.0,0.0,0.0,5.0,5.0,4.0,1.0,8.0,1.0,8.0,8.0,-0.3508611743161594,469.0000000001708,2.6470984813719215e-14,0.0,2.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.04,18730.0,39.4,12.9,16.4,71.9,34.9,98.46,104.84,110.97,10.3,9.0,32.3,75.87,64.73,3.53,1.2,5.0,18.6,3.5999999999999996,-1.900000000000002,2.3999999999999986,2.1778614467076807,1,10.914349054234023,0.0,0.0,0.0,43.109253454081056,7.899999999999999
BE,2023,15.5,12.4,5.5,44190.0,6.1,30338.0,45400.0,7.8,4.7,21.6,44.19,30.338,45.4,94.89,42.0,29.6,0.0,2.2,5.702084903290626,10.914349054234023,2.1778614467076807,18.86567434794688,2.3999999999999986,2.7999999999999994,0.0,0.0,0.0,5.0,5.0,4.0,0.0,0.0,1.0,8.0,8.0,0.4083199964382494,727.999999999892,-0.0199999999999955,0.0,2.0,0.0,0.0,0.125,0.0,0.0,0.0,18780.0,42.6,14.02,16.1,72.1,34.9,103.52,106.51,115.17,2.3,13.8,-17.5,74.63,64.0,3.39,1.27,6.0,18.8,3.0999999999999996,-3.3000000000000007,2.3999999999999986,2.1778614467076807,0,10.914349054234023,0.0,0.0,0.0,46.371763613142924,7.899999999999999
BE,2024,17.1,11.4,5.7,44410.0,6.2,31479.6,46600.0,6.7,5.0,21.6,44.41,31.4796,46.6,94.84,42.4,31.0,0.0,2.0,5.702084903290626,10.914349054234023,2.1778614467076807,19.800412256591443,2.3999999999999986,2.7999999999999994,0.0,0.0,0.0,5.0,5.0,4.0,0.0,1.0,1.0,8.0,9.0,0.8942604701149551,1009.999999999917,-0.0999999999999845,0.0,2.0,0.0,0.0,0.1176470588235294,0.0,0.0,0.2,19040.0,44.3,12.92,17.4,72.3,34.5,102.59,107.09,115.85,4.3,2.1,9.3,75.61,64.03,3.45,1.22,4.8,18.3,5.700000000000001,-1.1999999999999993,2.3999999999999986,2.1778614467076807,0,10.914349054234023,0.0,0.0,0.0,52.69940787182168,7.899999999999999
BG,2015,64.0,22.0,10.1,8130.0,36.8,9522.7,13600.0,14.8,33.6,53.4,8.13,9.5227,13.6,38.01,42.9,20.9,0.0,6.3,3.516174402250357,3.516174402250357,0.0,0.0,25.9,20.799999999999997,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9.12322459807494,172.00000000001629,-0.5300000000000538,0.0,0.0,0.0,0.1428571428571428,0.0,1.0,0.0,0.5416666666666666,3730.0,9.2,-1.55,24.7,66.5,40.2,151.83,116.94,140.49,-1.1,0.6,3.3,209.13,262.88,7.11,1.96,39.2,43.3,42.0,20.700000000000003,25.9,0.0,0,3.516174402250357,0.0,0.0,1280.1865319437222,22.279285888970456,35.7
BG,2016,61.7,22.9,8.6,8490.0,33.5,9841.1,14400.0,20.7,34.2,54.2,8.49,9.8411,14.4,37.98,45.5,22.6,0.0,5.2,3.516174402250357,3.516174402250357,0.0,0.0,26.6,22.5,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10.03808518162082,245.00000000008328,-1.320000000000502,0.0,0.0,0.0,0.125,0.0,1.0,0.0,0.4583333333333333,3860.0,9.6,-1.55,20.4,67.0,40.2,162.78,121.41,134.65,-1.3,0.0,-0.8,201.86,252.83,7.69,2.38,39.2,41.0,38.8,20.700000000000003,26.6,0.0,0,3.516174402250357,0.0,0.0,1382.05142003018,20.665199315236073,50.5
BG,2017,58.4,23.4,7.2,8840.0,30.0,10396.1,15300.0,18.9,33.3,53.2,8.84,10.3961,15.3,37.72,44.8,21.4,0.0,4.0,3.516174402250357,3.516174402250357,0.0,0.0,26.6,23.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,11.11213741200592,319.9999999999497,-1.7199999999997628,0.0,0.0,0.0,0.1111111111111111,0.0,1.0,0.0,0.5416666666666666,4010.0,10.3,-0.77,16.1,70.6,40.0,177.77,126.24,151.6,1.2,3.6,2.5,193.41,242.06,8.23,2.03,36.5,38.0,35.0,20.4,26.6,0.0,0,3.516174402250357,0.0,0.0,1475.463244311441,22.095866960137013,63.5
BG,2018,55.9,22.0,6.2,9170.0,22.3,11035.1,16300.0,17.9,31.9,32.1,9.17,11.0351,16.3,37.36,45.2,23.200000000000003,0.0,3.7,3.516174402250357,3.516174402250357,0.0,0.0,26.6,23.2,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,12.149217301563308,350.99999999993076,-1.529999999999743,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.52,4200.0,11.1,2.86,15.9,71.7,39.9,189.96,138.2,147.71,2.6,1.8,4.0,184.24,229.9,7.66,2.23,33.7,33.0,33.9,22.9,26.6,0.0,0,3.516174402250357,0.0,0.0,1559.7057826656949,25.311812179016925,75.5
BG,2019,50.099999999999994,22.6,5.2,9650.0,22.1,11743.7,17400.0,16.0,29.3,36.5,9.65,11.7437,17.4,39.25,42.2,19.6,0.0,3.0,3.516174402250357,3.516174402250357,0.0,0.0,26.6,23.2,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,12.000742483639758,371.99999999999267,-1.2199999999999875,0.0,0.0,0.0,0.2727272727272727,0.0,1.0,0.0,0.5416666666666666,4510.0,11.5,-0.77,12.1,74.3,39.7,198.24,143.01,169.64,2.5,4.9,3.8,183.08,227.02,8.1,2.16,30.1,33.2,27.499999999999993,16.89999999999999,26.6,0.0,0,3.516174402250357,0.0,0.0,1642.786996224347,28.381022254830057,85.6
BG,2020,43.7,23.8,6.1,9440.0,22.1,11830.3,17500.0,14.4,23.6,43.5,9.44,11.8303,17.5,42.1,41.7,17.900000000000002,2.1761658031088085,2.8,3.516174402250357,5.692340205359159,0.0,0.0,26.6,23.2,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,11.466954471991432,270.99999999998454,-0.6999999999999404,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.5833333333333334,4540.0,12.4,-1.09,17.5,72.7,39.4,209.88,143.22,182.98,1.2,5.1,1.1,177.23,222.95,8.01,-3.1,27.5,33.5,19.9,10.200000000000005,26.6,0.0,0,5.692340205359159,0.0,0.0,1720.0188546477489,29.946197114208893,94.1
BG,2021,37.099999999999994,22.1,5.2,10250.0,19.1,13391.8,19700.0,11.6,20.4,36.4,10.25,13.3918,19.7,43.24,44.3,22.199999999999996,0.0,2.6,3.516174402250357,5.692340205359159,0.0,0.0,26.6,23.2,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,11.86156043778896,309.0000000000553,-0.4100000000000412,0.0,0.0,0.0,0.3076923076923077,0.0,1.0,0.0,0.56,4970.0,13.3,-5.56,15.8,73.3,39.5,227.12,149.67,198.95,2.8,2.7,4.5,167.4,208.87,7.45,0.36,23.7,31.7,14.999999999999991,5.399999999999995,26.6,0.0,0,5.692340205359159,0.0,0.0,1787.4209576082997,33.65125947664469,99.8
BG,2022,40.3,22.9,4.2,10740.0,18.7,15053.2,22400.0,15.1,19.9,42.4,10.74,15.0532,22.4,41.24,44.2,21.300000000000004,0.0,2.2,3.516174402250357,5.692340205359159,0.0,0.0,26.6,23.2,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10.778463150923564,374.00000000011573,-0.400000000000107,0.0,0.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.48,5200.0,14.2,-6.63,10.6,75.9,39.2,229.42,155.28,183.58,13.0,21.6,18.4,163.87,201.73,7.3,-1.09,22.5,32.2,17.4,8.099999999999994,26.6,0.0,0,5.692340205359159,0.0,0.0,1851.291567106808,51.039373930056286,109.0
BG,2023,33.2,20.6,4.3,10950.0,18.0,16312.1,24300.0,11.1,18.8,46.7,10.95,16.3121,24.3,,45.3,24.699999999999996,0.0,2.3,3.516174402250357,5.692340205359159,0.0,0.0,26.6,23.2,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10.23243309611305,389.9999999999574,-0.3699999999999404,0.0,0.0,0.0,0.2666666666666666,0.0,1.0,0.0,0.5,5270.0,15.2,,12.1,76.2,39.0,239.64,,205.03,8.6,14.0,6.5,156.12,200.43,6.61,-0.79,20.7,30.0,12.6,3.200000000000003,26.6,0.0,0,5.692340205359159,0.0,0.0,1907.4072294567684,64.03766202005387,114.19999999999999
BG,2024,37.4,21.7,4.2,11330.0,16.6,17891.3,26300.0,8.0,18.7,45.6,11.33,17.891299999999998,26.3,,46.1,24.4,0.0,2.2,3.516174402250357,5.692340205359159,0.0,0.0,26.6,23.2,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,12.576196778450404,447.9999999999521,-0.4699999999999678,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.5,5540.0,17.4,,12.3,76.8,39.0,266.5,,239.29,2.6,2.8,2.8,148.15,184.29,6.96,-1.41,19.0,30.3,15.7,7.099999999999998,26.6,0.0,0,5.692340205359159,0.0,0.0,1955.5606617502167,68.29298116899002,116.3
CY,2015,58.8,16.2,15.0,21140.0,7.9,16985.7,22600.0,3.9,31.6,60.5,21.14,16.9857,22.6,186.56,38.8,22.6,15.910898965791567,6.8,79.47494033412889,79.47494033412889,19.424501155521952,46.81217485936125,40.7,23.5,0.0,7.0,7.0,7.0,7.0,6.0,3.0,6.0,3.0,6.0,5.0,-2.91554107495789,-629.0000000000442,1.840000000000138,3.0,1.0,0.4285714285714285,0.0,0.125,0.0,0.0,0.4347826086956521,13720.0,15.1,2.0,32.8,67.9,37.8,92.59,79.63,136.73,-1.5,0.0,-8.8,132.84,150.61,5.2,-1.1,28.3,22.8,42.599999999999994,36.0,40.7,19.424501155521952,3,79.47494033412889,0.0,0.0,177.69427841105335,12.777715123491596,2.099999999999999
CY,2016,59.8,16.1,13.0,22410.0,6.6,17860.7,24500.0,3.1,26.6,56.6,22.41,17.8607,24.5,174.51,38.3,22.199999999999996,10.859188544152744,5.8,90.33412887828165,90.33412887828165,26.556663002164825,59.32095092906336,48.3,28.700000000000003,0.0,8.0,8.0,8.0,8.0,6.0,4.0,7.0,4.0,7.0,5.0,-1.9928496988426092,57.000000000162814,0.1299999999997049,4.0,2.0,0.5,0.0,0.2222222222222222,0.0,0.0,0.4347826086956521,14350.0,15.3,2.91,29.1,68.7,38.1,92.87,85.17,140.69,-1.2,0.0,-6.6,132.54,150.35,4.88,-0.39,24.3,22.6,43.7,37.2,48.3,26.556663002164825,4,90.33412887828163,0.0,0.0,210.23485266790595,11.401826998984998,2.099999999999999
CY,2017,43.599999999999994,15.7,11.1,23500.0,6.1,18817.7,25900.0,2.8,24.8,50.1,23.5,18.8177,25.9,159.37,37.5,21.8,6.523468575974543,4.5,96.85759745425618,96.85759745425618,32.88723119278919,71.02813334274695,54.0,32.6,0.0,9.0,9.0,9.0,9.0,6.0,5.0,8.0,5.0,8.0,5.0,-0.3386026534254789,725.9999999998507,-1.269999999999754,5.0,3.0,0.5555555555555556,0.0,0.3,0.0,0.0,0.4347826086956521,14910.0,15.7,2.52,24.7,70.8,38.2,93.67,88.28,144.49,0.7,-0.3,6.0,133.89,151.66,4.56,-0.18,22.9,21.4,27.899999999999995,22.199999999999996,54.0,32.88723119278919,5,96.85759745425618,0.0,0.0,244.1247563672361,12.157437690312388,2.099999999999999
CY,2018,46.4,15.4,8.4,24690.0,3.8,19647.8,27300.0,2.0,21.6,49.5,24.69,19.6478,27.3,142.78,36.9,21.5,1.7899761336515514,2.7,98.64757358790771,98.64757358790771,38.209302046599745,81.72681841961675,57.0,34.7,0.0,10.0,10.0,10.0,10.0,6.0,6.0,9.0,6.0,9.0,5.0,0.5669132209709097,1075.999999999767,-1.9299999999995636,6.0,4.0,0.6,0.0,0.3636363636363636,0.0,0.0,0.375,15630.0,15.9,4.01,20.2,73.9,38.1,94.68,92.56,151.68,0.8,1.2,5.9,136.47,153.25,4.29,0.32,21.9,19.1,31.0,27.299999999999997,57.0,38.209302046599745,6,98.64757358790773,0.0,0.0,280.59762186992225,13.037103868275612,2.099999999999999
CY,2019,36.3,15.1,7.2,25790.0,3.1,20649.1,28900.0,2.2,17.2,46.7,25.79,20.649099999999997,28.9,127.78,35.7,20.6,0.0,2.2,98.64757358790771,98.64757358790771,38.840101872549624,87.73423246862586,58.8,36.3,0.0,0.0,0.0,10.0,10.0,6.0,7.0,10.0,7.0,10.0,5.0,1.5374904092169626,1157.9999999999811,-2.0199999999999703,7.0,4.0,0.6363636363636364,0.0,0.3333333333333333,0.0,0.0,0.2608695652173913,16120.0,16.7,6.41,17.6,75.8,37.9,99.37,99.75,161.67,0.5,0.7,3.9,133.24,149.24,4.69,-0.78,20.6,18.9,21.199999999999996,17.4,58.8,38.840101872549624,7,98.64757358790773,0.0,0.0,313.83680327386827,13.65738130145482,2.099999999999999
